contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5492_S3_14816	18.2733	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14817	211.7283	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14818	40.8033	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14819	43.0452	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14820	71.2474	2590212	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. 13393
c_5492_S3_14821	288.1028	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14822	7.1409	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c_5492_S3_14823	56.1098	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14824	15.5367	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14825	48.4471	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_14826	438.7105	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14827	10.1876	1270	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus
c_5492_S3_14828	23.7738	373040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia aurea
c_5492_S3_14829	6.2697	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c_5492_S3_14830	444.0470	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14831	11.5357	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14832	11.6586	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_14833	14.2563	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_14834	17.2845	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14835	13.8333	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14836	45.3407	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_14837	14.2611	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14838	82.8864	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14839	57.1490	2648921	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_14840	12.8404	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14841	37.3091	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_14842	256.9332	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14843	20.8828	1920129	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. S-NIH.Pt15_0812
c_5492_S3_14844	6.5462	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14845	463.2619	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14846	18.2537	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14847	13.1556	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14848	13.3025	1783272	Bacteria	NA	NA	NA	NA	NA	NA
c_5492_S3_14849	8.6307	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5492_S3_14850	269.8564	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5492_S3_14851	15.3157	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14852	41.4804	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14853	186.4316	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_14854	381.6388	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14855	42.0237	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14856	58.8834	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_14857	12.8416	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_14858	51.4530	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14859	18.1127	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14860	19.3543	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14861	44.3634	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_14862	227.3833	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14863	241.8492	1736272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Leaf139
c_5492_S3_14864	407.7443	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14865	341.8571	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14866	18.6334	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14867	11.0996	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14868	35.2326	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14869	6.5743	28216	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
c_5492_S3_14870	60.0506	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14871	13.3909	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14872	323.3571	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14873	256.3773	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14874	11.9864	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14875	151.9484	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14876	7.6440	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14877	84.4007	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_14878	28.4783	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14879	38.1602	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14880	264.8934	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14881	37.8265	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14882	100.5242	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_14883	189.6971	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5492_S3_14884	220.4972	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14885	16.1175	1736272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Leaf139
c_5492_S3_14886	17.6608	2478672	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium CAVE-383
c_5492_S3_14887	20.9693	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14888	18.5000	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14889	10.0769	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5492_S3_14890	5.6275	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14891	21.2377	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14892	30.9749	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14893	12.7736	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14894	11.6275	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14895	56.3908	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14896	39.0528	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_14897	20.5476	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14898	8.6985	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14899	262.4385	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14900	11.5206	2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893
c_5492_S3_14901	266.1256	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14902	52.1351	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14903	120.4159	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14904	355.9808	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14905	365.3836	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14906	257.2193	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14907	120.3738	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14908	19.4024	993047	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
c_5492_S3_14909	19.1585	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14910	14.9882	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14911	18.7632	2638319	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	NA
c_5492_S3_14912	52.7633	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14913	53.4194	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5492_S3_14914	29.8049	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14915	13.8261	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_14916	96.9147	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14917	18.5773	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14918	54.1264	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_14919	301.2394	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14920	19.7949	94132	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter tataouinensis
c_5492_S3_14921	55.0030	2626006	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_14922	368.6144	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14923	200.3581	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14924	204.4191	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14925	44.3973	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_14926	48.6324	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_14927	11.3204	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14928	12.7019	2487887	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. KU43P
c_5492_S3_14929	59.5617	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14930	49.1393	196024	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas dhakensis
c_5492_S3_14931	52.7352	47229	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia timonae
c_5492_S3_14932	383.7264	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14933	19.8200	29580	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	NA
c_5492_S3_14934	12.5747	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_14935	8.7708	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14936	10.6000	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5492_S3_14937	9.6163	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14938	8.5173	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14939	94.0128	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_14940	34.6856	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14941	70.4689	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14942	16.3497	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14943	154.3119	520	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis
c_5492_S3_14944	66.2833	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14945	150.3668	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14946	13.0713	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5492_S3_14947	5.6022	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14948	12.9680	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14949	82.9331	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_14950	34.8702	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_14951	379.2896	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14952	411.7792	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14953	177.3345	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14954	6.8882	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14955	326.0941	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_14956	14.8492	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14957	194.1127	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14958	47.9169	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_14959	352.7981	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_14960	48.5324	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_14961	19.5190	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14962	18.8230	1869227	Bacteria	NA	NA	NA	NA	NA	bacterium
c_5492_S3_14963	96.8355	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14964	12.0361	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14965	10.1415	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5492_S3_14966	18.8057	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_14967	429.6709	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14968	78.5865	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14969	277.0168	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14970	380.6648	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14971	15.8369	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14972	47.1663	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_14973	23.9228	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14974	11.1264	2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893
c_5492_S3_14975	50.7005	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14976	50.9852	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14977	13.4483	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14978	378.6011	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14979	56.4903	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14980	64.0336	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_14981	314.0209	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14982	372.6530	469	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
c_5492_S3_14983	45.0813	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14984	9.6120	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_14985	321.9484	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14986	77.7592	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_14987	41.0650	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_14988	12.6054	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14989	175.3023	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_14990	101.4687	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_14991	369.3261	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14992	135.7184	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14993	14.2872	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14994	184.7315	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14995	348.2612	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_14996	207.5675	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5492_S3_14997	49.9994	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_14998	220.7388	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_14999	12.9312	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15000	13.0355	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15001	11.3383	196159	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_15002	214.7163	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15003	53.9115	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15004	13.5401	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_15005	246.5188	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_15006	12.7592	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_15007	167.3041	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_15008	15.4412	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15009	332.0833	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15010	50.9054	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_15011	55.5754	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_15012	25.8966	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_15013	17.0467	1036180	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia lurida
c_5492_S3_15014	72.2408	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_15015	215.7121	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15016	19.0472	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15017	37.3596	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_15018	276.0276	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15019	297.9664	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15020	223.7556	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_15021	199.5483	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15022	11.8000	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15023	17.8391	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_15024	470.7703	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15025	9.2227	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15026	14.5591	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15027	17.4351	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15028	4.5745	28211	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
c_5492_S3_15029	127.7791	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15030	232.9316	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15031	303.4035	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15032	26.7063	1236	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
c_5492_S3_15033	45.7980	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_15034	108.7040	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15035	145.2322	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15036	215.7391	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_15037	23.6442	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15038	219.5727	72274	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
c_5492_S3_15039	13.9661	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15040	360.4721	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15041	1149.0896	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15042	9.1754	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_15043	279.9624	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15044	16.5946	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15045	11.7316	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15046	14.5693	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_15047	15.4348	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_15048	279.7092	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15049	15.5346	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_15050	244.6336	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_15051	68.8003	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_15052	434.8660	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
