taxid	domain	phylum	class	order	family	genus	species	5492_S3	5501_S5
2052186	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	NA	Verrucomicrobia subdivision 3 bacterium	17.880135871210285	0.0
2053	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	NA	0.0	1.7735053729265893
2053492	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Accumulibacter	Candidatus Accumulibacter sp.	34.07188712370418	4.512558483358353
2053538	Bacteria	Proteobacteria	Gammaproteobacteria	NA	Candidatus Competibacteraceae	NA	Candidatus Competibacteraceae bacterium	12.975594839096766	0.0
2053586	Bacteria	Candidatus Riflebacteria	NA	NA	NA	NA	Candidatus Riflebacteria bacterium	0.0	3.8731851565755355
2053607	Bacteria	Candidatus Rokubacteria	NA	NA	NA	NA	Candidatus Rokubacteria bacterium	0.0	44.359447916735554
2053615	Bacteria	Spirochaetes	Spirochaetia	NA	NA	NA	Spirochaetia bacterium	3.2786268947440282	0.0
2053728	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. V3-13	3.5356825495188247	0.0
2054166	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. M6-12	1.8212685635745651	0.0
2055137	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter zeae	0.0	19.034098873732248
2056841	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Pelomonas sp. HMWF004	3.4216184633023796	2.882987864091403
2058152	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella grimontii	1.4866793846996942	0.0
205844	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans	0.0	2.045835365680724
206	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sputorum	7.408405153039817	10.98647564634267
206351	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	NA	NA	NA	55.072595278346974	15.946086539346986
206389	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	NA	NA	NA	64.31411190981004	32.67928834020489
2066022	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. WAC0059	0.0	2.0533137570651996
2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893	410.2415937011454	0.0
2067415	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. TH136	0.0	6.122180250802301
2068624	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas sp.	2.423325144115382	0.0
2069367	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter veterisilvae	0.0	8.022002452750296
2070348	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. SGAir0570	0.0	2.8623008853265555
2070590	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. GW460-13	0.0	7.207673616357173
2070761	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Paucibacter	Paucibacter aquatile	8.056599010612036	0.0
2072420	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobiaceae bacterium	32.252389630477076	32.322870149260126
2072590	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia armeniaca	6.588811042951953	9.797799904075244
2072936	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. SCG-1	0.0	5.470647253872258
2075565	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. HII-3	10.193654784019206	0.0
207745	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. WDL1	14.879155560230249	66.58520768700257
2078786	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas inefficax	0.0	2.2911460274847166
2078787	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. JV551A1	0.0	26.300162216067946
2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5	4691.951515325286	6819.680277855245
2079482	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium neomassiliense	0.0	1.5770664844299727
2082188	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1	0.0	1.8248440441711813
208224	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	7.847093911226717	0.0
2082393	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. BN3-1	5.035475010629538	0.0
208439	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis japonica	3.9981823645994012	0.0
2093374	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter sp.	3.8444570363594526	0.0
2094022	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. MW-13	0.7896648101756761	1.691301340876982
2099400	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Solimicrobium	Solimicrobium silvestre	5.627155623478143	4.052705398589352
2107693	Bacteria	Cyanobacteria	NA	Chroococcales	Entophysalidaceae	Chlorogloea	Chlorogloea sp. CCALA 695	0.0	3.1008907070811236
2108360	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga tunisiensis	4.443991183375094	4.847337900271157
2109322	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax sp. OTU1	3.95768031140084	0.0
2109729	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. FS01	48.06956844928215	46.23607739319508
2126319	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. PMC12	4.310445323336548	0.0
2126993	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. C35	0.8253724507164578	2.2837259092798607
212743	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rhizobacter	NA	24.485530572870303	0.0
213312	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum lusitanum	3.3187353767542653	0.0
2133766	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium cupreum	0.0	12.221284322475364
2133943	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Glaciimonas	Glaciimonas sp. PCH181	2.3701930336914736	3.3988997476541574
2135466	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. OV430	0.0	2.9577717779361543
2135477	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. GV010	0.0	7.202895215628392
2135500	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax sp. YR267	1.022265382475899	0.0
2135628	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. 75	0.0	5.711451456452359
2135631	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. 78	15.436094570909418	18.75801997308927
2135638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. 107	40.53666957353528	95.45321641178082
2135646	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. PP-CC-2G-626	0.0	2.9989903403201965
2135661	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. PP-F2F-A104-K0414	0.0	1.697653117455484
2135673	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. GV090	6.004268380291611	8.956898497775727
2135721	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Pelomonas sp. BT06	124.34863805536813	15.254616989984527
2135726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. YR330	1.4267134472785017	0.0
2135732	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. BT01	11.965834286649931	18.232123951418412
2137476	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoflavimicrobium	Thermoflavimicrobium sp. FBKL4.011	1.2229866885217766	0.0
213849	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	NA	NA	NA	12.152744821905486	7.8373347465367775
214856	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii	16.089887873115536	45.71878637771466
2153363	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	Herminiimonas sp. KBW02	2.414970701163205	6.332488156048306
215580	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	Schlegelella thermodepolymerans	82.68524572805555	2.4243779404876133
216142	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas rhizosphaerae	0.0	7.760860910483067
2161748	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. TC-11	12.661149349224361	13.273795068365722
2163011	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. HZ20	2.833068530360906	0.0
216465	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas naphthalenivorans	40.089608482796734	26.677811268787345
2169539	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium DM2	24.57463866782704	0.0
217070	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella	Stella vacuolata	15.3365389498626	0.0
217203	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter spanius	11.963794872310427	0.0
217204	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter insolitus	3.5311743704525536	4.361417279819128
2172650	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter radicis	65.8473579219284	136.30930019419802
2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774	18071.673247245413	45900.36018600258
2182787	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Abyssibacter	Abyssibacter profundi	18.6519289715161	23.74010488903343
2183901	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Microvirgula	Microvirgula sp. AG722	82.5788205008125	21.02875096331403
2183919	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. M321 24_2	0.0	1.5607694185297787
2183925	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. B3058 49	0.0	4.4360457985182284
2183927	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. 1294	0.0	7.872978508070574
2183983	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. EA3	2.695730075234863	0.0
2185111	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. LF-16	0.926734921309679	5.585037505464919
219649	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia unamae	5.526794970455204	0.0
2202144	Bacteria	Spirochaetes	NA	NA	NA	NA	Spirochaetes bacterium	2.63257978910813	6.369588747072586
2202420	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. 4G51	0.0	4.126207302482479
2204170	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc	Nostoc sp. 3335mG	2.36013907878971	6.873030170196814
2204171	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. D4A	12.389477891683125	0.0
2213010	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira	Simplicispira lacusdiani	234.0592544617531	611.4326580141078
2219062	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. ST3	89.61437062171257	157.67702624335743
2219696	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. FARSPH	0.0	1.897277606437955
222	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	NA	109.14154824726562	296.3720498355623
222991	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	NA	1.196295406113537	0.0
224471	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA	158.48618000912475	125.18848544443969
225051	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia alba	0.0	4.583379820988993
2259336	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium YIM 73032	13.819858706852838	0.0
2259674	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium SYSU G00088	0.0	5.50234786358515
225992	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas kerstersii	4.74909830232451	0.0
2267262	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Tepidimonas	Tepidimonas charontis	62.35387693755773	50.34445310271405
2268458	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Rhodospirillaceae bacterium SYSU D60015	0.0	9.139934554959908
227290	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	36.09026329423182	125.90035060666892
227316	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora eburnea	21.39304496060465	0.0
227605	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	Methylocella tundrae	4.583834182426843	35.14465175035807
2282130	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halobellus	Halobellus sp. Atlit-31R	96.95790808707659	68.31339595057857
2282216	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	Xenophilus sp. E41	179.3245221589839	240.10987764493683
2283317	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. WZY 27	8.774955877302965	18.211029060396232
2283629	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio sp. S3	3.106833071040057	0.0
2303330	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. DHOC27	0.0	7.163599668171785
2304002	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	NA	NA	Methylococcales bacterium	3.61264360643588	0.0
2305446	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. K24	0.0	1.7767103978056502
2306993	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sinirhodobacter	Sinirhodobacter populi	2.148916577855336	6.846748966188516
231454	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	NA	0.0	2.2468195621876457
231455	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella japonica	2.108736537447222	0.0
2315236	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Aquabacterium	Aquabacterium pictum	83.28170286396247	18.39559964464372
2315841	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Aquabacterium	Aquabacterium tepidiphilum	313.2678354289391	13.751693414423494
2315859	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. LS-2	0.0	4.868724157191435
2316528	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Lichenibacteriaceae	Lichenibacterium	Lichenibacterium minor	0.0	1.077412817980999
2316723	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus sp. AB050B	2.2626944304802716	2.6793619501084067
2316727	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus sp. CA041A	1.0310849550142787	0.0
2320862	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. K2R10-39	9.5074813067736	17.661998586416512
2320863	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. K1R23-30	241.2318746937871	95.80677921692424
2320864	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. K1S02-61	308.7526257500766	334.3964844251327
2320865	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum sp. K1S02-23	45.03715611203451	58.59859647867438
232721	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. JS42	11.085415538366345	0.0
2339262	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Aestuariisphingobium	Aestuariisphingobium litorale	0.0	2.9293927394615613
234	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	NA	0.0	4.565820169530382
24	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella putrefaciens	10.23868290588351	10.107463580572137
240412	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Chitinimonas taiwanensis	0.0	2.0453303314573574
242606	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	Luteibacter rhizovicinus	43.395320231137326	34.13419481575963
246167	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio crassostreae	2.4620203477675418	0.0
246602	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella violaceinigra	1.3812023062285272	33.92579050104785
246786	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus indicus	20.145567410409363	0.0
2478468	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga sp. IMT-318	12.650469258341174	56.205491811249125
2478672	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium CAVE-383	4.112854697197804	4.427304821575335
2478746	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium NML180582	22.42200105328208	0.0
248026	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus pinatubonensis	3.94086408789967	3.946531665323011
2482794	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	NA	NA	Desulfurellales bacterium	58.92395770010158	17.39720525822647
2483812	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Xinfangfangia	Xinfangfangia sp. CIP 111625	0.0	2.6676101922185174
2484750	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas populi	1.7926809836225763	0.0
2485112	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. JUb134	3.868411210048885	0.0
2487129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Defluviimonas sp. XJ4	1.792233743635843	0.0
2487887	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. KU43P	3.4950910483229154	0.0
2488562	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. HC18	98.51029597062713	45.21647156939641
2488563	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter pygoscelis	4.252572469053268	0.0
2489014	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella variicola	0.0	4.416737951671037
2491021	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. LASN5T	0.0	2.1002236666587257
2491057	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium OH2545_COT-014	58.70858481209032	59.254869027546796
2493084	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. CPCC 204701	1.1603730903791232	0.0
2493092	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Aquabacterium	Aquabacterium sp. SJQ9	5.252135949802588	0.0
2493107	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas sp. OC7	0.0	9.272272945875308
2493109	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas sp. Sup16B3	9.874021310300696	0.0
2493679	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	8.169589720860321	0.0
2495579	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. SOD	6.829927064599577	4.746175660452074
2495591	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	Undibacterium piscinae	15.863459212632232	4.448263741845073
2495593	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. MHTC-1	3.2341354608638055	2.4618475949828147
2495594	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. SVR	2.0067300412731046	3.2139212511493334
2496668	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M2D.F.Ca.ET.226.01.1.1	0.0	2.3686882051647813
2496871	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	'Geomonas' Khan et al. 2020	Geomonas soli	5.085494330745783	0.0
2497686	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Candidimonas	Candidimonas sp. SYP-B2681	2.211351280003296	0.0
2497863	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. 17J80-10	2.2905664264534877	6.054991274701262
2499835	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rubrivivax	Rubrivivax albus	27.002257315815058	0.0
2502187	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. 2FB	8.30818044794922	0.0
2502188	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter sp. 2FC	66.37932305174837	58.053548005301984
2502193	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. 2FI	0.0	11.593177143752273
2502199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. 2SB	2.5641699607374138	3.7310568714840944
2502201	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. 2SG	0.0	3.033721155373292
2502208	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea	Rudaea sp. 3F27F6	17.01401091290269	7.847959889620693
2502235	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Chitinivorax	Chitinivorax sp. B	7.4840423795961435	6.295368140630821
2508287	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea bronchicola	0.0	3.8042091362995056
2508292	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea terrigena	44.91194680534867	5.641174001831498
2508297	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea communis	12.102814949786588	18.841661410236156
2509434	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter sp. Larva24	15.3072000067329	94.13777707944824
2509458	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium protaetiae	0.0	2.713626579724548
2512129	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. BK119	14.148902109892218	0.0
